capacity;failure_rate;id;margin;price;prod_cost;product_type;quality;warranty;market_share;attractiveness
35.62397385939772;0.0970893029930612;18554;270.88953719269614;386.55932361871027;115.66978642601413;electrique;Low;2 ans;0.0019530215938474667;0.5088853125511896
38.5121138287803;0.10356591832648245;19345;231.8661214248204;341.33556277900306;109.46944135418268;electrique;Low;2anss;0.0031721219872885382;0.8265378601225559
32.097429254153866;0.12461268655287168;18311;258.0963976614903;340.3202982696883;82.22390060819802;electrique;Low;2 anss;0.003218298186310723;0.8385696725438094
44.8954716646839;0.0862410612940566;18434;264.0477906088703;381.27013745610355;117.22234684723325;electrique;Medium;2ans.;0.0024599917474601384;0.640983014843906
35.54864315012055;0.08321588071649416;19072;250.08934518942198;362.104705863066;112.01536067364403;electrique;Medium;2_ans;0.003268567431584073;0.8516679816834672
47.667691500655415;0.09179510590299476;18910;264.2502874539381;374.97463368402344;110.72434623008533;electrique;Low;2 anss;0.002903561989838119;0.7565610412938045
42.00420499789389;0.10635559125415749;19116;278.25991721812727;361.9306263697271;83.67070915159988;electrique;Low;2_anss;0.0028446003468668196;0.7411978142785457
33.53281360928162;0.10202719712944272;18638;292.61312401337455;385.806287903143;93.1931638897685;electrique;Hight;2ans;0.002313572308655372;0.6028315155904099
38.38414870184866;0.09963178971696922;19459;268.63286957691986;398.4388149457383;129.8059453688184;electrique;Low;2_ans;0.0018135374445448636;0.472540893658228
32.400175755907725;0.10568611639011172;19467;259.02781860730795;341.52097651013725;82.49315790282927;electrique;Low;2 ans;0.0029707196794944335;0.7740598554383238
25.033266410451567;0.10025009900960691;18658;271.7924670499757;377.13172256318;105.3392555132043;electrique;Hight;2_ans;0.0024881072671340096;0.648308881112794
44.70701210169337;0.09326671106428999;18369;261.95752193867486;358.0833436824562;96.12582174378134;electrique;Low;2ans;0.002932913888647066;0.7642090623123211
44.48174051728689;0.0934372346347121;19491;281.0168777982863;386.87767081918224;105.86079302089593;electrique;Low;2 ans;0.001914927175312476;0.4989593137072933
47.95285128633815;0.10101403752031798;18754;272.07366455471197;399.6583312811118;127.58466672639986;electrique;Low;2_anss;0.001524127025503952;0.39713122485929325
34.66020891267933;0.10659541191205839;19296;262.0891644888794;374.93145802550333;112.84229353662391;electrique;Low;2anss;0.0021408924997876663;0.5578375335557263
56.476022771493795;0.1013781351755604;19318;237.39434966715825;352.51128508559555;115.1169354184373;electrique;Low;2 ans;0.0030032925722133933;0.7825471485354418
43.64772129184534;0.09550129643720516;18998;275.1680046089018;403.2463335555977;128.07832894669588;electrique;Hight;2ans.;0.002520864175437899;0.656844121876618
48.6452555895684;0.09063496129387784;19041;260.72185298427576;379.5825959619978;118.86074297772204;electrique;Low;2 ans;0.0025271911663246878;0.6584927020792511
37.32904710737447;0.07217321957327742;19340;231.53234278267433;369.53876903698074;138.0064262543064;electrique;Low;2 ans;0.0026618176177938538;0.693571384286026
37.97498056915392;0.08304795807827073;18271;236.8547378426204;346.6239297988738;109.76919195625338;electrique;Low;2ans;0.003062393224434751;0.7979465962283862
34.76659016499202;0.10057659020189195;18493;267.03677028724627;358.30328526075385;91.26651497350757;electrique;Low;2_ans.;0.0028209896843078984;0.735045747433157
44.69829012621334;0.11733409849641199;19435;263.9724090373251;372.30085425491103;108.32844521758592;electrique;Hight;2anss;0.0027545124729972804;0.7177242408190435
42.2160485720917;0.09027520542826223;18512;274.5731877365807;877.0084315011825;0;electrique;Medium;2_ans.;0.002510558737783151;0.6541589053493486
23.72595510433079;0.09672398448608338;19111;239.439248160097;345.0801270216088;105.64087886151178;electrique;Low;2ans.;0.0024908669439223066;0.6490279509834892
41.03313818135316;0.08728267572690639;19252;246.5406190316968;361.3094898142854;114.76887078258865;electrique;Hight;2ans.;0.003247075078963891;0.84606786819008
30.294267992500863;0.10517275533686843;18932;283.7736750238284;404.18552703975956;120.41185201593119;electrique;Low;2 anss;0.001214867957673194;0.3165497310918279
30.610304436872884;0.09289557069410787;18531;291.1972219183032;430.64334166264337;139.44611974434014;electrique;Low;2 ans;0.0012888225314191795;0.33581956225696924
28.747118792661276;0.09262654041026326;18346;282.5455522123524;406.801224418209;124.25567220585663;electrique;Hight;2ans.;0.0018744564568497083;0.4884141388464642
40.11056995945573;0.10682571979634893;18724;278.3194498991652;399.23390153052753;120.91445163136235;electrique;Low;2_anss;0.0017592138986708369;0.45838618348601057
31.751439922892374;0.08584581664245318;19420;264.24230890756746;379.3797864876919;115.13747758012441;electrique;Low;2ans;0.0025776577571452273;0.6716424321815744
37.03050844065795;0.09246408334375092;18630;247.62081375249556;377.043861952021;129.42304819952545;electrique;Low;2 anss;0.002417227710813346;0.629840285944487
44.838964463850395;0.08519818269425458;19634;252.13654352213368;368.3117815232909;116.17523800115723;electrique;Low;2anss;0.002855627984298605;0.7440712094006755
30.743768111289015;0.08356609276734273;19445;242.85541768602786;381.00122080235207;138.1458031163242;electrique;Medium;2_anss;0.0023104291379534227;0.6020125213662282
41.42369692495643;0.08961421744884757;18570;261.1663661465667;389.09961481183444;127.93324866526774;electrique;Hight;2 ans.;0.002421831537160846;0.6310398730955761
39.16827470804305;0.08995884568428801;19582;260.5284629672145;383.00577570095413;122.47731273373961;electrique;Hight;2 anss;0.002155291699324169;0.561589433268307
51.4060162718826;0.08916149660183723;19361;263.5477139946138;383.5261362311039;119.9784222364901;electrique;Low;2 anss;0.00264778908895831;0.6899160676711977
50.38078061863246;0.1021850778593019;19277;252.87478560227362;371.0926082002246;118.21782259795101;electrique;Low;2 ans;0.0029740202885996537;0.7749198722970264
35.881550313121686;0.08997347188878496;19403;265.21759825149365;372.20418629077807;106.9865880392844;electrique;Low;2_ans.;0.0027642145823426737;0.7202522522666333
40.218962958285736;0.10112929098237383;18821;255.23725151589207;373.3511230630995;118.11387154720747;electrique;Low;2 ans;0.002784602655741416;0.7255646313701312
30.724266183824852;0.09447413355719304;18454;220.68216467977226;346.9051466451864;126.22298196541414;electrique;Low;2 anss;0.002575141931495218;0.6709869009133783
35.15185939479226;0.09596610396501332;18712;258.9485524988547;366.1446794759893;107.19612697713458;electrique;Medium;2_anss;0.003021592573170134;0.7873154530620765
32.6271990869689;0.10324472125726708;18617;282.716246357581;388.9141722359629;106.19792587838194;electrique;Low;2_anss;0.0023841984648771673;0.6212340840496834
50.16625341825444;0.09922825075370585;19484;268.5284975799534;404.5660796246013;136.0375820446479;electrique;Medium;2anss;0.002046268647923603;0.533182051720638
49.70889972349596;0.08742285496749705;18616;224.06503459498842;343.0013606121988;118.9363260172104;electrique;Low;2_ans.;0.003091096082227583;0.8054255011237708
49.13834047387694;0.09835829867935611;19230;302.16057396158857;412.02302388518723;109.86244992359867;electrique;Low;2anss;0.0017840765640398546;0.46486447603383807
59.492983056317215;0.10223380500900622;19652;254.4313097768341;368.32393043302227;113.89262065618816;electrique;Low;2_ans.;0.003327055180744409;0.8669077294699925
61.2057677476401;0.094507829111858;18974;258.1421641708852;382.37402288933237;124.23185871844714;electrique;Medium;2_ans;0.0028272259378268293;0.7366706848281797
42.918788337016395;0.10826085692692632;18534;268.95126295171144;399.8957609970541;130.94449804534264;electrique;Low;2 ans.;0.001986035086126793;0.5174874096247171
28.331795625185634;0.10824380585167256;18796;277.5191167601391;374.59033275397707;97.07121599383791;electrique;Low;2 ans;0.0020143304970091395;0.5248601489000986
51.352323826626915;0.08507753359984176;19553;269.2184773726342;379.28365798664095;110.06518061400674;electrique;Low;2anss;0.0023820421899510354;0.6206722384238144
37.639348432413954;0.09128376815533534;19621;248.1966917009544;370.44738689453277;122.25069519357837;electrique;Low;2ans.;0.0027599848457072326;0.7191501390813431
33.314730069322394;0.09278379835720385;18925;229.1948118242476;346.5272143637874;117.33240253953979;electrique;Low;2ans;0.0026038739382179643;0.678473400943582
70.60382585757301;0.09550474203770712;18921;290.67010651173325;407.43442418543634;116.76431767370312;electrique;Low;2_ans.;0.0023024678392125734;0.5999381008832119
27.665719679556165;0.09626198152138289;19188;275.1241636124534;403.5702357501732;128.4460721377198;electrique;Low;2 ans.;0.0012406566704407924;0.32326931739767045
26.91002610950055;0.09502631477863231;18753;273.79199918012046;382.9445355463257;109.15253636620528;electrique;Low;2 anss;0.001697931818021759;0.44241833609346976
34.187317024535304;0.10015594785841954;19488;270.65570295444996;391.63876097663956;120.9830580221896;electrique;Low;2anss;0.0022560691041986283;0.5878483037995881
31.360980894560683;0.0878078962509667;19410;259.07888826700014;384.0890285793492;125.01014031234908;electrique;Low;2_anss;0.0021461774539463046;0.5592145974639339
36.81584320194815;0.10074302728713543;18701;227.95169375096776;350.38252190380575;122.430828152838;electrique;Low;2 ans.;0.0034336210631704467;0.8946748635132135
42.86586766217237;0.08874367678133581;18732;249.73705724631293;356.17214213960835;106.43508489329541;electrique;Low;2 anss;0.003181112582098811;0.8288804771547791
32.78632508196246;0.09144420369124392;19042;271.7077473753944;380.6769214642771;108.96917408888272;electrique;Low;2_anss;0.002047109872655557;0.5334012438237846
51.26291821012374;0.0993088696285051;18354;266.56618993533743;363.2637955427529;96.69760560741551;electrique;Low;2_anss;0.0030875931926109194;0.8045127774329403
34.19430064586629;0.0985663182307378;19267;266.62948069088344;378.3699960268777;111.74051533599425;electrique;Low;2_ans;0.002767140428855784;0.7210146198318417
32.740864306450646;0.11187094524692034;18834;240.9104795979482;350.3304625938861;109.4199829959379;electrique;Low;2_anss;0.003278122810440579;0.8541577605836372
25.201010933870066;0.09515503332096802;18636;284.0645869061428;384.0870631833694;100.02247627722663;electrique;Low;2 ans.;0.001835268088653599;0.478203097114682
33.01648385484598;0.10342497337285804;18756;273.5989773403021;361.1171377229952;87.5181603826931;electrique;Low;2 anss;0.0025185985006450505;0.6562537706850438
43.31461278294429;0.09764057854712747;19270;277.4791466995849;387.25264704529957;109.77350034571468;electrique;Medium;2ans.;0.002475288981802086;0.6449689092670882
30.28409729325725;0.11637503456794203;18633;253.51123377535072;373.36231870620657;119.85108493085585;electrique;Low;2_ans.;0.0021065349989206742;0.5488852374714145
37.73828040959944;0.09591321767500255;19214;271.4712025974271;388.00075758657727;116.52955498915016;electrique;Medium;2anss;0.0025663066817722185;0.6686847610748222
23.719041180452738;0.08368944654932646;18581;264.79915752929566;375.6677173166526;110.86855978735697;electrique;Low;2_ans.;0.0020434366127013806;0.532444127913878
38.961516721831444;0.09159035395100089;19152;243.1677364398709;371.06167429201525;127.89393785214435;electrique;Low;2ans;0.0025845754216331875;0.6734449201142064
38.053085122968795;0.09373556013458753;18431;281.24178107253533;402.70581178653504;121.46403071399968;electrique;Medium;2_ans;0.001705690138545188;0.4444398679479434
43.09489225478531;0.09761374525717485;18643;264.49630409698466;388.14011473388456;123.6438106368999;electrique;Medium;2ans.;0.0021750173623180775;0.566729212679634
40.92920649334087;0.08940073362344317;19253;275.94004174016266;389.7244723027419;113.78443056257926;electrique;Medium;2ans.;0.0020035578489869515;0.5220531946026934
42.13418828053752;0.08930752756948843;18881;269.4775878023067;402.06208215626083;132.58449435395414;electrique;Low;2_anss;0.0016603840549668815;0.43263477548258195
49.8978774086829;0.09762824859422757;18383;291.3882149714866;412.6340573314417;121.2458423599551;electrique;Hight;2_ans;0.0023227381299217747;0.6052197901669101
38.56409295174874;0.09256273066820958;18591;255.7845019803567;391.31800750718213;135.53350552682542;electrique;Low;2ans.;0.002338340057555205;0.6092850764111334
35.37370461015587;0.09126237798783482;19250;270.88740139914705;393.7851767361156;122.89777533696854;electrique;Low;2ans;0.001735596118241916;0.4522322619865254
52.74838959606707;0.08046005911209445;19010;263.47657024119326;364.0941423892846;100.6175721480914;electrique;Hight;2_ans;0.0035186510431244496;0.916830536579721
48.81405460445509;0.0864724455244235;19434;240.1584334426794;379.6077710246726;139.4493375819932;electrique;Low;2 ans;0.00245599193977815;0.6399408126538199
62.54856418145798;0.10128405879604091;18566;324.31485490877935;395.96950352874387;71.65464861996455;electrique;Low;2 ans;0.0020973972589381274;0.5465042798405932
41.505784921113225;0.07430535536142675;18989;269.3684217763037;363.70241328664184;94.33399151033814;electrique;Low;2_anss;0.0031352810603682336;0.8169384749086006
0.045244177156761246;0.1042983891710526;19079;303.40245216062397;420.1018167378819;116.69936457725792;electrique;Hight;2 ans.;0.0018722027082139546;0.48782689517105865
37.32318587352455;0.10440881460226581;19470;262.78340169554826;392.85410962583313;130.07070793028487;electrique;Hight;2ans.;0.0022782473411417296;0.5936271334214309
0.022504150035428487;0.10738029385065767;19183;262.39419806914515;389.3846226769486;126.99042460780346;electrique;Low;2ans;0.0020366625159410137;0.5306790484298564
38.895976929673466;0.08952293029327171;19173;258.2786376895366;368.1604329216263;109.88179523208973;electrique;Low;2ans.;0.002880068388979395;0.750439476405015
41.1469400554256;0.10125262591300348;19261;258.88332501853074;366.8963236691535;108.01299865062276;electrique;Low;2_anss;0.0026777238132261257;0.6977159514836195
25.680427032939246;0.11225781939927174;18705;270.73964692828605;377.66514800207335;106.92550107378732;electrique;Low;2 anss;0.002231350937293734;0.5814076622159436
46.49351126119249;0.08129662958080157;18967;266.7218391662375;393.0868235386806;126.36498437244315;electrique;Medium;2_anss;0.0025963432191151224;0.6765111736151912
31.877123061881697;0.08026882942425834;19112;271.1496980499471;390.8725869155085;119.7228888655614;electrique;Medium;2ans.;0.002351942814194118;0.6128294525130453
31.009456806847663;0.09105156642775758;18372;271.9119095116608;380.40665070913167;108.49474119747089;electrique;Low;2anss;0.0024686323766618984;0.6432344437609382
34.76783466034049;0.09091662979811473;19349;261.98324370542946;388.06446473270313;126.0812210272737;electrique;Low;2ans;0.002117494022947203;0.5517407544736661
34.18045086919837;0.0986650342417185;19587;294.08024976433506;415.3247586869395;121.24450892260442;electrique;Medium;2ans.;0.0014850595487274699;0.38695168296758226
41.89298128442614;0.09518950937137176;18416;242.07685757103664;378.95377121878124;136.8769136477446;electrique;Medium;2anss;0.0026793664206726736;0.6981439543313447
38.283221668934594;0.1053375689770997;19120;244.2967020729376;385.38941803542315;141.09271596248556;electrique;Low;2_anss;0.0019504865241390151;0.5082247669919452
41.704489567561396;0.11227788259619235;19449;244.28000954649312;351.9444136300313;107.66440408353819;electrique;Low;2 anss;0.002805300881216069;0.7309578246523282
50.697917637319286;0.11020276421064196;19557;249.34979918534066;341.34314661976305;91.99334743442239;electrique;Low;2 anss;0.0030817448954853915;0.8029889271488512
35.75412606332879;0.08628779348417392;19145;295.6171624551185;400.4896082947172;104.87244583959871;electrique;Low;2_ans;0.001596360798696927;0.415952678940425
44.45344622318642;0.09895353577724841;19124;243.42167376453529;347.1205131039803;103.69883933944497;electrique;Low;2anss;0.003225958510133798;0.8405656700766732
34.9019559259557;0.09211140291242971;19195;270.109199003718;373.1218682278332;103.01266922411523;electrique;Low;2ans.;0.0026068581079103843;0.6792509653757506
44.44508798727342;0.08853834849228263;18820;258.0188914754831;384.3058433841183;126.28695190863522;electrique;Low;2ans;0.002187250820378731;0.5699168001330392
0.04216774299631963;0.10255607276926297;19155;273.2368486877194;397.0838537685686;123.84700508084923;electrique;Hight;2ans.;0.0016786038473222283;0.4373821806093747
50.064199343320105;0.09553980851260649;18594;267.1005040203944;385.9061999964237;118.80569597602934;electrique;Low;2_ans;0.002287556310987627;0.5960527072320241
53.18678135773549;0.10135490537491974;19235;262.0284900549268;373.52181655523975;111.49332650031295;electrique;Low;2ans.;0.0021599578696055565;0.5628052649465338
36.0080888114285;0.09733682645418802;18793;280.6442368107085;382.03143701911716;101.38720020840869;electrique;Low;2 anss;0.002438813519885345;0.635464750738363
40.780325032368275;0.09831559171746965;19388;259.01513204299033;375.6187182528294;116.6035862098391;electrique;Low;2_anss;0.0026772748475478426;0.6975989676057978
33.458079838824816;0.11567906860951663;18723;256.36127987535906;368.1353428043255;111.77406292896642;electrique;Low;2_ans;0.00236011450184791;0.6149586925782197
50.67161357607222;0.09677081512317834;19531;268.7523675141164;371.92921939184185;103.17685187772545;electrique;Medium;2ans.;0.0028207316669575998;0.7349785176388915
40.29222835807762;0.0984190743067075;18287;257.9934528527912;369.2833151812629;111.28986232847166;electrique;Low;2ans.;0.002594614404360699;0.6760607083262157
35.398317880650126;0.07995231142597746;19475;288.9158539196167;421.1677682770864;132.25191435746967;electrique;Hight;2ans;0.0018899120084753184;0.49244128490794487
36.64219099709389;0.10202768300793978;18684;242.1659991966205;353.2495814960193;111.08358229939878;electrique;Low;2_anss;0.0030453885536068474;0.7935158069036043
50.51940123226715;0.08908343102505994;19284;293.0296790874158;385.291279456896;92.26160036948022;electrique;Low;2 ans;0.002307041471478625;0.6011298205715839
29.8444618840772;0.09860046123420706;18321;270.7273504259157;372.58456420445214;101.85721377853646;electrique;Low;2ans.;0.002378616980752959;0.6197797553817388
33.9922924639374;0.10622790368191971;19238;243.56636767267634;359.5633999509605;115.99703227828415;electrique;Low;2ans.;0.0030273198810568717;0.7888077780180324
54.10771035267246;0.09690710032815054;19302;297.87459605708585;411.3708064674346;113.49621041034875;electrique;Medium;2ans;0.002317177252849532;0.6037708309357978
30.29524080506759;0.10363773074609679;18782;267.8949176370953;381.8044889628801;113.90957132578477;electrique;Medium;2 ans.;0.002727430624180849;0.7106677110075814
0.0419671135164342;0.10085581763833212;18623;290.9969799360709;412.5384358101264;121.5414558740555;electrique;Low;2anss;0.0016141710238183637;0.4205933659692225
44.81375704963955;0.10286162465760294;18379;259.7768214105491;72.03508278234115;;electrique;Medium;2 ans;0.0028857051840454366;0.7519082170620595
46.60519120876159;0.09884064015375185;19429;268.91165076079733;389.23566402969004;120.32401326889271;electrique;Medium;2 ans;0.002733613403606484;0.712278715028408
57.14575029360049;0.09236660746713073;18558;260.4677743040122;375.5305540957031;115.06277979169089;electrique;Low;2 anss;0.002904330614120517;0.7567613164005493
61.613508106697786;0.09759648121952436;19623;270.7323030187075;382.32556962417743;111.5932666054699;electrique;Low;2 ans;0.003034972802892073;0.7908018468661726
35.583639095310495;0.11337777886456324;18568;298.8531177182397;402.50198740880893;103.64886969056926;electrique;Low;2 ans.;0.0014815135896235566;0.3860277369587039
48.25253753283869;0.09932134408076138;19216;243.7727430415447;370.72344114376006;126.95069810221538;electrique;Low;2_ans.;0.002905446440477997;0.7570520595477156
49.72345741735216;0.10065278642491561;18725;263.58627805304036;387.0851013749539;123.49882332191359;electrique;Medium;2 ans.;0.0028252881065320952;0.7361657575466797
34.636466740523595;0.09393039515163236;19389;285.88687186213497;393.75751807694905;107.87064621481409;electrique;Low;2 ans;0.002201258453318806;0.5735666720490837
36.25997623857536;0.1057382202095573;18620;288.5073119476051;74.89736679047965;unknown;electrique;Low;2 ans.;0.0017328410993093667;0.45151440578104796
28.252356384439402;0.11002721497443381;19395;283.4913029157133;391.29776761295733;107.80646469724404;electrique;Low;2ans.;0.0017909695479191542;0.4666605331111781
40.398693843316735;0.08466089167815107;18467;274.1113754381691;398.4263943522874;124.3150189141183;electrique;Medium;2_ans.;0.0022651309615551772;0.5902094892200203
34.40756620524792;0.10282071320724798;19490;234.30669505042903;343.92868424563295;109.62198919520394;electrique;Low;2 anss;0.0026700290650898922;0.6957109842458555
34.68118100275276;0.10302069805834961;18500;300.8758051404703;422.7620136553206;121.88620851485028;electrique;Low;2_anss;0.0014309293682821988;0.37284735668613134
41.23442070715486;0.09597324618443084;19241;300.472988863597;412.700163949391;112.22717508579406;electrique;Low;2_ans;0.0015095747626309042;0.39333944249303215
39.530575766304125;0.09828098200391729;18731;266.55935368598847;785.9685566348298;0;electrique;Hight;2 anss;0.0022995445670302116;0.59917640409354
46.47847924487306;0.09434752929891997;18562;300.3606582896181;390.7750724649678;90.41441417534976;electrique;Low;2anss;0.0018777655763276672;0.4892763731940593
57.296004746457186;0.09915528913521149;19043;293.5007417159309;411.20678345231454;117.70604173638361;electrique;Low;2anss;0.0021348501223389426;0.556263113105777
38.50046431943715;0.09888521175209425;19618;267.36859919170803;388.2281905084481;120.8595913167401;electrique;Low;2 ans.;0.0024900927578729685;0.6488262266856467
38.29730799153387;0.10649250442927358;19411;264.1996648632532;401.46534213795707;137.26567727470388;electrique;Hight;2anss;0.0020420256774414023;0.5320764902835387
48.615251701879686;0.08990457440594186;18930;254.2575004791988;379.84121658030597;125.58371610110717;electrique;Low;2_ans;0.002614913978395888;0.6813500277633873
38.486823355560894;0.09645989847911492;19526;251.5868967171565;362.29723641138264;110.71033969422614;electrique;Low;2 ans.;0.0031322988498784865;0.8161614209723056
47.75990735816445;0.09716971785936186;19545;265.08653072254526;378.23675456227164;113.15022383972637;electrique;Low;2 anss;0.0025125500983896203;0.6546777803929312
49.65140768462999;0.09533968605644594;19645;253.52489477030753;374.7224261923278;121.19753142202028;electrique;Low;2ans;0.0024510556764735895;0.6386546047068675
34.875345659622525;0.09004744901902434;19561;281.59377529232086;387.3324638030358;105.73868851071498;electrique;Low;2 ans;0.0016901748710186752;0.4403971621276812
30.655734180156557;0.09932093008281678;18815;283.6370399320649;399.15242650833994;115.51538657627503;electrique;Hight;2ans;0.0018236852625688473;0.47518504032978337
34.21885145016212;0.08927427390139367;18852;268.1818985391386;377.14662956579986;108.96473102666124;electrique;Hight;2 anss;0.002850182517294978;0.7426523217719581
39.52971825152902;0.1072226959670059;19540;235.5467586614327;359.43346392367647;123.88670526224378;electrique;Low;2ans;0.0029932638779593206;0.7799340411197117
33.72168477083393;0.10404625643811269;19123;255.0901614697388;375.7079014217383;120.61773995199952;electrique;Low;2 ans.;0.002505076322068506;0.6527303902508614
29.881614537309712;0.10086692752177784;18371;258.79304184286474;381.45328227899313;122.66024043612838;electrique;Low;2anss;0.0023004192849849048;0.5994043232938041
39.192522635069565;0.08346473426870782;19201;288.5079569438544;398.8306164767458;110.32265953289134;electrique;Medium;2anss;0.0024649285337788435;0.6422693590690323
46.95722542486056;0.09946010363673322;19060;250.29267316475475;360.87026426830306;110.57759110354831;electrique;Low;2ans.;0.0028478784187174447;0.7420519587608831
39.16398090595956;0.08541009051684915;18868;284.01087437475053;416.8589327848552;132.84805841010464;electrique;Low;2 ans;0.0012655894809111845;0.32976588716882677
60.57556873115481;0.09413877284661346;18619;270.18361968750133;394.6885904397454;124.50497075224405;electrique;Low;2_ans.;0.002273588637720568;0.5924132473312671
0.026014316371330372;0.09326170121629149;18784;287.4554133503246;398.079061367209;110.62364801688445;electrique;Hight;2 ans;0.0022066510485428694;0.5749717832443233
0.03983144834470502;0.1200092852311399;19050;284.48448774177234;409.9818288950115;125.49734115323918;electrique;Low;2 anss;0.0017387521566424348;0.4530546090578179
38.02652029957473;0.09517330387138558;19489;269.21022772755714;369.8586318566971;100.64840412913999;electrique;Low;2_anss;0.0027098596294609567;0.7060893585879071
35.11439089432942;0.11485488243918772;18746;275.88575529581954;385.0833369116065;109.19758161578696;electrique;Low;2 anss;0.0022803738372989004;0.5941812197996819
36.026383263068865;0.09966434089228855;18653;253.18385688348317;372.148070756154;118.96421387267085;electrique;Low;2anss;0.0027023323640571234;0.704128031165951
54.45644802032734;0.09527140905067948;18459;235.26363271707436;361.2978855943505;126.0342528772761;electrique;Low;2ans;0.002892285961801136;0.7536229247517178
48.833271972239835;0.10394298315347508;19118;279.42914947429483;384.16073648519534;104.73158701090053;electrique;Low;2_ans;0.0025366355021912063;0.6609535472764636
29.417204981869062;0.08980441096609336;19604;262.2997595206946;392.38174010118433;130.08198058048973;electrique;Medium;2 ans;0.0020801281238849176;0.5420045809039681
27.641657972451174;0.08940029397882392;18935;254.020847138125;375.77066946362527;121.74982232550028;electrique;Low;2_ans.;0.0016013641583469418;0.417256369717488
69.60696089799266;0.10131608018454205;18990;297.7581471716606;405.8971904160292;108.13904324436861;electrique;Low;2ans;0.0021900583109848554;0.5706483285191477
29.187446391100682;0.10226415947936122;18781;261.29174608936154;391.17572383350534;129.8839777441438;electrique;Medium;2_anss;0.0020384624233233985;0.5311480378326021
38.156660655495855;0.07797040698472162;19198;251.91622675163885;379.87226952293537;127.95604277129652;electrique;Low;2_ans.;0.002549631083227447;0.6643397158361177
34.17423538285604;0.09081005398505385;18605;257.580910034514;369.7303286155651;112.14941858105115;electrique;Low;2_ans;0.0023074997865102217;0.6012492405456568
62.00595646873773;0.09361369460661138;18823;299.4674436366323;418.1690350925106;118.70159145587829;electrique;Hight;2ans.;0.0020465035321262726;0.5332432538708167
56.13165011890804;0.09465150276889729;18896;235.79057642063037;358.2170760139398;122.42649959330943;electrique;Medium;2_anss;0.003269697985079709;0.8519625621790413
48.19575708388602;0.08061943908929908;19127;256.94430846302765;334.4862539938984;77.54194553087073;electrique;Low;2ans.;0.0029676348405616444;0.7732560603193
32.244846807296284;0.10194781156739655;19172;240.87658397870723;339.1759531757182;98.29936919701093;electrique;Low;2ans;0.0029691487779050633;0.7736505364892593
35.33224752104329;0.10154785056393809;18384;268.4603837567661;394.93326140853077;126.47287765176466;electrique;Medium;2 ans;0.0021480329870729475;0.5596980808816674
37.19459250445534;0.09703027673699985;18466;315.6153006070417;400.08579227233855;84.47049166529683;electrique;Medium;2ans.;0.0021020556889626368;0.5477180946936846
28.810713899284373;0.09420462606223515;19007;309.670971240313;429.4553270680261;119.7843558277131;electrique;Medium;2_ans;0.0015720016144568408;0.4096055749838896
0.031296232906505066;0.1044714744008379;19357;258.63485935058975;362.5818721480692;103.94701279747943;electrique;Low;2_ans.;0.0023881458159681094;0.6222626179890887
28.149705622847858;0.09121216963483476;19204;253.63753986473253;78.05121640457168;-64;electrique;Low;2_ans;0.002762919471562287;0.7199147942188873
43.03665708370547;0.10400510259929967;18737;276.1044983166657;390.3279680225764;114.2234697059107;electrique;Low;2 ans.;0.00196297113758022;0.5114777962636762
36.73778386295259;0.09896759415837339;19507;246.79433064434266;347.9285485038105;101.13421785946781;electrique;Medium;2 ans;0.0033463842887342526;0.871944181289949
21.007846668782914;0.07635690707962636;18557;276.1975517529428;385.31237423911665;109.11482248617389;electrique;Low;2 ans;0.0016112165633505964;0.4198235426639932
42.83369653691834;0.0711587871665677;18453;284.00214596900526;387.5529627517945;103.55081678278924;electrique;Low;2_anss;0.002223715140099304;0.5794180554168656
43.34747667203588;0.09841803844546218;18587;259.4786116805134;372.9786229695569;113.50001128904353;electrique;Low;2_anss;0.002400504099165116;0.6254827302638923
48.418491899496416;0.10467500072739162;18860;258.7866216606894;374.3668652518471;115.58024359115775;electrique;Low;2ans;0.0031041720440933584;0.8088326139595606
40.21842829322245;0.09109610565327361;18555;259.7531457187589;848.6590192334156;unknown;electrique;Low;2_ans.;0.0027314927852019216;0.7117261601754523
44.266213094905915;0.08502329578905765;19644;256.580981758421;372.31258940675133;115.73160764833032;electrique;Low;2_ans;0.002722393366995204;0.7093551877843908
30.57217971457204;0.08819292027617509;18980;274.37462207153186;378.40108686730434;104.0264647957725;electrique;Low;2 ans.;0.002661287756682016;0.6934333220452624
43.41078056908873;0.08909388338343002;19576;286.5796917751694;62.16219965566688;0;electrique;Low;2 anss;0.0023894937159855815;0.6226138309627904
39.49518357764813;0.08814160236606082;19654;286.2128059003826;393.0941707426049;106.8813648422223;electrique;Low;2 anss;0.0023192955832848816;0.6043227896284592
38.517984977586586;0.10275892220457039;18780;249.74426829353922;373.75340243144865;124.00913413790943;electrique;Medium;2anss;0.0028223191883874925;0.7353921671047129
48.36420987713434;0.0960296854637127;18601;258.7637578571215;357.65853872675916;98.89478086963764;electrique;Low;2ans;0.003067837074853736;0.7993650626348378
36.208831844312655;0.0825716875473439;18337;242.47296583733362;356.5551687504442;114.08220291311058;electrique;Low;2ans.;0.003191532642083503;0.8315955600288327
51.03538896465609;0.10267106116523765;19291;279.98036420048436;386.6734214374057;106.69305723692132;electrique;Medium;2 ans.;0.0027817286265358395;0.7248157654819257
40.91790170300621;0.0864770867488386;19077;277.23859355953095;402.74911785746684;125.51052429793589;electrique;Low;2 ans.;0.001737216269636536;0.4526544136163019
